appid,title,content
6448768474,看这里！！！！,进入搜索 我爱剪辑 重新启动就好了！！！（温馨提示：广告看五秒钟跳过也可以看视频😎😎😎）
6448768474,找不到我爱剪辑，下了这个不能用,🎃
6448768474,口令是,我爱剪辑
6448768474,口令在哪填,口令是什么
6448768474,解决一下投屏问题啊,解决一下投屏问题吧，搜索不到
6448768474,口令：我爱剪辑,都不看清楚更新的内容就在这里问口令是什么？真是无语😓
6448768474,不能投屏啊,不能投屏
6448768474,我爱剪辑,好像是这个
6448768474,想知道口令是啥？,口令
6448768474,口号,我爱剪辑
6448768474,口令,那个小哥哥说下口令 谢谢
6448768474,口令是我爱剪辑,"①、进入APP首页
②、在首页框输入 画出心中所想 
③、点击立即制作，图像样式随便选一个。
⑤、将APP从后台关闭再重新打开即"
6448768474,1,变身：我爱剪辑
6448768474,。？？？怎么进去呢,。？
6448768474,我爱剪辑,我爱剪辑
6448768474,搜索  我爱剪辑,"然后退出后台重进就可以啦！绝绝子
^_^"
6448768474,ujjjn,我爱剪辑
6448768474,不能投屏,怎么不能投屏
6448768474,可不可以开通弹幕功能，真的很需要弹幕,。
6448768474,口令,我爱剪辑
6448768474,口令是什么呀,口令是什么呀
6448768474,怎么打开啊呜呜呜,怎么打开啊下好了用不了真的伤
6448768474,怎么跳转啊，开发者回答一下,谢谢
6448768474,进入码是什么啊,进入码是什么啊
6448768474,还不如没更新呢很卡全屏还翻过去.,1
6448768474,画出心中所想？,怎么弄
6448768474,怎么进去啊啊啊啊啊,搜索什么才能进去啊
6448768474,用不了,用不了啊，咋回事
6448768474,口令是什么啊,口令是什么呀
6449516699,笑死个人作者自己都忘记暗语了,等下个版本吧
6447424627,假的,根本用不了
6448004665,闪退,闪退
6448004665,点顶部幸运数字六次,大退之后再进入就ok
6448004665,一直闪退,一直闪退
6448004665,闪退,老是闪退
6448004665,老闪退啊,老是闪退！可咋整啊
6448004665,白屏,白屏
6448004665,很卡,很卡
6448004665,太垃圾了,进去就一直刷新，这垃圾玩意在抖音推得还挺火，可惜用不了，不是闪退就是卡，骗下载量呢
6448004665,好,非常好
6448004665,非常好,非常好
6448004665,正点,直接美滋滋正片
6448004665,骗人的,骗人垃圾
6448004665,白屏,进去一次后 第二次进一直白屏
6448004665,毫无用处,点进去一直白屏
6449406009,打开是白屏，啥都点不了,白屏了，点不动
6449406009,怎么搞,怎么搞啊
6449406009,过后恢复,胡椒粉即可出厚积薄发人
6447638287,骗子,大骗子
6447638287,不能用,垃圾
6447638287,不能用 密码输入无数次 都不行 不能变身,不能用 密码输入无数次 都不行 不能变身
6447638287,lj中的lj,lj东西
6447638287,垃圾,压根就用不了
6447638287,骗子,压根打不开
6447638287,棒🎉,好用的，可以用
6447638287,失败,失败
6447638287,求码,能进去的暗号是什么
6447638287,变身失败,变身失败
6447638287,假,广告一大堆
6447638287,不管用,变身失败
6447638287,骗子,都用不了
6447638287,骗人的,骗人的
6447638287,电影蛮好看的，我进去了,电影蛮好看的，真的
6447638287,垃圾，各个地方给的最新码都不行,垃圾，各个地方给的最新码都不行
6447638287,1,错的
6447638287,密码870006,挺好用啊，新版设置输入870006提交
6447638287,请停止侵权,我司已经取证362部影视作品侵权行为，请立即停止侵权，已经向公安机关报案
6447638287,忽悠人骗下载的吧,忽悠人
6447638287,根本不能变身,输入官网的密码也不变身
6447638287,进去,有人得进去嘛
6447638287,骗人的,看不了电影
6447638287,垃圾，用不了,非常垃圾，一直要你下软件
6447638287,垃圾中的垃圾,垃圾
6447638287,假的,假的不能用啊
6447638287,人家不是说了？490421,左上角填490421就行啊
6447638287,骗下载的，没用,骗下载的，没用
6447638287,我决定不试了,一次都没成功过。暗号没一个能用
6447638287,嘎嘎嘎,码不对
6447638287,打不开,打不开，数字是错的
6447638287,打不开,打不开
6449990553,我打不开啊😭,打不开
6447424627,中国顶流,试试
6447424627,中国顶流,中药小博士
6447424627,中国顶流！,中国顶流
6447424627,jdhssdiidjshsndjd,中国顶流
6448983942,为什么这么卡呀,卡卡卡
6448983942,毛孩子的日常,按照步骤也进不去
6448983942,6,毛孩子日常
6448983942,1,一搜索就闪退 什么玩意
6448983942,毛孩子日常,毛
6448983942,打不开呀,打不开
6448983942,毛孩子日常,电影好看
6448983942,毛孩子日常,dhdh
6448983942,1111,毛孩子日常
6448983942,更新了无法投屏,如题
6448983942,毛孩子日常,基金
6448983942,不能用。,没有影片 进去空的
6448983942,怎么弄呀,按步骤还是进不去
6448983942,怎么进的,麻烦大哥评论下
6448983942,ww,还是大舅地上
6448983942,步骤忘了  怎么整,？
6448983942,！,电影🎦
6448983942,根本没用,根本没用哈哈哈
6448983942,啊啊啊,进不去啊
6448983942,怎么意见反馈不成呀,意见这么反馈
6448983942,骗人下载,根本用不了进去就是空白
6448983942,进不去啊根本就,进不去
6448983942,毛孩子日常,毛孩子日常
6448983942,就斤斤计较,按照步骤还是用不了
6448983942,一点搜索就闪退,。。
6448983942,…,怎么进入呀，忘记了
6448983942,电影,电影
6448983942,什么鬼,什么鬼
6447424627,平凡的世界,中国顶流
6447424627,中国顶流重启$&@,中国顶流重启
6447424627,横屏有点不习惯，能不能换个方向,.
6447990604,请问这个软件是不支持缓存下载视频吗,这个软件是不支持下载缓存视频吗
6447424627,中国顶流重启,中国顶流重启的
6447424627,压根儿没用,垃圾垃圾垃圾
6447424627,中国顶流！,中国顶流！
6446759248,新iPad无法使用,新iPad无法使用
6447424627,中国定流,中国定流
6447990604,小黄人小黄人,小黄人小黄人
6447990604,打不开了,证书好像掉了
6447990604,根本用不了,骗流量
6447990604,骗子,骗子别下
6447990604,小黄人,小黄人
6447990604,无法连接网络,用不了
6447990604,很好的球衣软件,还是生活方式不对了。我在这里等你回来我给你打电话给我打电话吧，在这里我们都在一起就是幸福就是生活方式不对我的身体健康！？！我的人生是在路上了、你说了没有好结果。不知道自己到底有没有能力保护自己最好在一起就是这样一种幸福、你就会对自己人进行一些事情或许是很好看首映礼很震撼真的是很好看首映礼很期待这就是这个电影吧……这种事情或许会有一个人能够真正实现我自己人进行到底。这些东西也可以有自己人参与了国家自然科学奖二等奖各大媒体报道中指出，我们都知道了。我们都可以在这世界的尽头……不过现在的这个要怎么也有一次不
6447990604,不同设备,可以不同设备下载同样可以解锁吗
6447990604,无法连接网络,无法连接网络
6446343423,芜湖芜湖,好非常喜欢
1665463512,苹果不能投屏,苹果不能投屏
6447424627,评价,中国顶流
6447424627,棒,打开视频 慢 转圈 分类弄成横排更好 更容易选择视频
6447424627,r,中国顶流
1599950052,真好用,哈哈哈
1599950052,好看,真好看
1599950052,厉害👍,厉害👍
1599950052,牛,👍🏻厉害
1599950052,干什么yyggg一个个方法缓解，mnvcdt,hbbh
1599950052,好的,蛮好蛮好蛮好
1599950052,特别流畅,挺好的
1599950052,广告有点多其他没什么,广告太多啦
1599950052,你好你好哦,好好好
1599950052,jsjajmwmsj,s
1599950052,hhhhhh,nunhgh
1599950052,超赞,值得拥有
1599950052,去t奶奶的真无语,真的很无语 根本看不了 还一直给广告
1599950052,好很好,蛮好
1599950052,哈哈哈哈哈哈,哈哈哈哈
1599950052,好看看噢,好好看哦
1599950052,太卡了,太卡了
1599950052,好看,好评
1599950052,很好,很嗨
1599950052,磙尼码的，垃圾玩意，你搁这模仿你爹呢？！！,磙尼码的，垃圾玩意，你搁这模仿你爹呢？！！！敲哩吗
1599950052,不错,完美
1599950052,很垃圾，广告特别多，不是原来的韩剧TV,很垃圾，广告特别多，不是原来的韩剧TV
1599950052,非常好用 不卡更新的也很快,好用
1599950052,好,很棒
1599950052,韩剧TV这软件,太棒了
1599950052,l,aa
1599950052,666,还行吧挺厉害的
1599950052,🉑️,还不赖
1599950052,哈哈哈哈哈,好评不弹广告了哈哈哈哈哈
1599950052,666666,nb
1599950052,给哥哥唱歌,尴尬长长久久
1599950052,棒棒棒,很好
1599950052,好评,别弹广告咯
1599950052,体验感不是很好,有些都放不出来，看不了，广告太多了
1599950052,垃圾,太破了垃圾
1599950052,啦啦,啦啦
1599950052,1,111:：/24
1599950052,好评,很好，剧很多
6449989942,晦气,居然把肖瘟的放那么显眼，难怪你家app也像个老鼠一样只能躲躲藏藏
6449989942,超好的应用,懂得珍惜
6449989942,怎么打开,怎么打开
6449989942,好,好
6449989942,这些软件都隐藏的好深,，
6449989942,七河雨,很好呀没有广告很方便都可以看也不用充会员
6449989942,加油,好用
6449989942,功能异常,xuan ji 貌似用不了
6449989942,10010,10010
1599950052,很推荐,广告很少还不错
1599950052,差,广告一大堆
1599950052,666,好想继续积极性
1599950052,里面内容还是挺多的,里面内容还是很多的，可以试试
1599950052,r,r
1599950052,好,好，挺好用的
1599950052,刚好佛系小方块,距离吃过苦
1599950052,骗人的东西，都不要下载，纯广告,全是广告
1599950052,好,真的好玩
1599950052,打野来拿蓝,非常好
1599950052,途径,题咯
1599950052,11,好评
1599950052,剧很全,韩剧很全很好用
1599950052,别下，全是广告,一堆广告别下
1599950052,为什么,很卡喃
1599950052,好好好,太好用了
1599950052,太好啦,太太太太太好啦
1599950052,好,话吗
1599950052,个了,不错
1599950052,骗子app,登录账号直接收到一个验证码办理了一个移动业务，流浪软件。
1599950052,123,非常满意
1599950052,不错,安静
1599950052,哈哈吧哈哈,，哈哈哈……
6447424627,中国顶流,中国顶级
6447424627,怎么变身？,来个人回复一下
1599950052,卡死了,不好
1599950052,超级差劲总是加载不出来本来一颗星都不想给,差差差
1599950052,哈哈哈这,非常喜欢
1599950052,👍,不错
1599950052,嗯那好,嗯好
1599950052,不赖,好
1599950052,宁静,真棒👍
1599950052,很值得冲,超级好
1599950052,vhh,很好的结局
1599950052,韩剧TV,没有广告很好
1599950052,差评,垃圾app
1599950052,卡,不是很好用
1599950052,5星好评走一走,好评
1599950052,哈雷斯668,还可以
1599950052,嘿嘿,为了广告
1599950052,好吃鱼^,好
1599950052,太差了,不给好评就弹广告 给完好评还是有广告 而且视频没隔一两秒钟就自动暂停 太差
1599950052,威胁我不给好评继续弹广告 只能给好评了555但是剧挺全的,威胁我不给好评继续弹广告 太可恶了啊啊啊啊啊啊
1599950052,.,…..
1599950052,。。。。。,。。。。。
1599950052,给个好评免广告,好评
1599950052,很不错,好看
1599950052,能看到最新的剧,很不错奥
1599950052,67896,好好好好是是撒
1599950052,深情相拥123,1
1599950052,吃,国粹
1599950052,6,7777
1599950052,gg,gg
1599950052,鹅,鹅
1599950052,很棒,韩剧tv最顶！
1599950052,1,一般般
1599950052,登录要办理至尊自选包,呸，刚点进去登录就收到移动短信说收费15元
1599950052,喜欢看韩剧！,不错，好看！
1599950052,海外媒体,红红火火哈哈哈
1599950052,.,嗯
1599950052,现在的韩剧TV是什么鬼,简直low爆了
1599950052,为了广告,居然要点五星好评才能关广告 弹广告你就有理了？
1599950052,好用,好用，好用好用
1599950052,APP评论,还不错哦！
1599950052,还可以,还没用 再看看
