appid,name,developer_id,developer_name,comm_count,recomm_count,screenshots_count,rate,rate_num,version,update_content,supplier,size,genre,compatibility,language,age,copyright,price
1439986536,EASI by 熊猫外卖HungryPandaltd中餐外卖,1659985325,Hungrypanda Au Pty Ltd,0,8,0,4.1,"3,207",版本 8.24.5,EASI本次更新：1.【活动升级】超值活动全新升级，快来参与吧！2.【体验优化】体验全新升级！为您带来更顺畅的体验！EASI一直在努力提升服务，如您有任何问题，请随时在应用程序中点击“服务支持”联系我们。,Hungrypanda Au Pty Ltd,207.2 MB,美食佳饮,iPhone设备需装有iOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。,日文， 简体中文， 繁体中文， 英文， 韩文,12+，偶尔/轻微的烟酒或毒品使用或相关内容，偶尔/轻微的色情内容或裸露,© 2021 EASI,免费
1621037930,旋风加速器-海外华人影音视频加速,1597059025,法律咨询,0,7,0,3.5,"2,732",版本 3.0.0,1 修复已知问题2 优化连接速度,"Jiangsu Abei Network Technology Co., LTD",50 MB,效率,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,英文,4+,免费,"连续包月
¥18.00


连续包季
¥40.00


连续包年
¥98.00"
564818797,铁路12306,564818800,中铁程科技有限责任公司,0,7,0,3.0,10万,版本 5.6.3,1、页面焕新升级，优化功能布局。2、出行服务全新改版，丰富行程信息。3、提升产品体验，解决已知BUG。,"China Railway Trip Science and Technology Co., Ltd.",146.1 MB,旅游,iPhone设备需装有iOS10.0或更高版本。iPad设备需装有iPadOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。,法文， 简体中文， 英文,4+,© China Railway Customer Service Center,免费
1407546222,顺风车司机版-顺风车车主,909380740,"Hangzhou yivi Intelligent Technology Co., LTD",0,11,0,4.2,"6,233",版本 8.8.0,1、上传认证信息流程的优化 2、优化车主成单率规则提升成单率考核3、优化车主匹配订单算法和流程4、优化人脸识别系统,"Hangzhou yivi Intelligent Technology Co., LTD",193.1 MB,旅游,iPhone设备需装有iOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,,4+,© 2014年 杭州一喂智能科技有限公司,免费
1537749875,简小知,unknown_Did,,0,6,0,4.2,"2,076",版本 3.32.0,- 若干提升体验和细节优化,"Guangzhou Jianzhi Education Technology Co., Ltd.",220 MB,教育,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,4+（为，6–8，岁儿童设计）,免费,"年度VIP
¥388.00


998知币
¥998.00


488知币
¥488.00


108知币
¥108.00


12知币
¥12.00


6知币
¥6.00


1知币
¥1.00"
1435751286,你我贷借款-贷款借钱平台,1477802356,"Dalian High-tech Park Zhongrong Credit Co., LTD",0,10,0,3.3,2.3万,版本 8.8.0,【新客专享】新手福利，限时优惠【体验升级】优化流程，快速到账,"Dalian High-tech Park Zhongrong Credit Co., LTD",153.4 MB,财务,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。,英文,17+，赌博，频繁/强烈的竞赛,Copyright © 2011-2022 你我贷借款,免费
1523823493,相雨天气-实时天气与15日天气预报,1529087747,"Shanghai shengdun interactive network technology Co., Ltd.",0,7,0,4.7,"2,510",版本 1.4.4,优化了产品性能，提升了用户体验,"Shanghai shengdun interactive network technology Co., Ltd.",148.5 MB,天气,iPhone设备需装有iOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,英文,4+,©相雨天气,免费
1364398984,极简节拍器,1329322714,"Shenzhen Mango Future Technology Co., Ltd.",0,8,0,4.5,"2,761",版本 2.1.4,修复部分情况下无法拖动的问题。,"Shenzhen Mango Future Technology Co., Ltd.",102.1 MB,音乐,iPhone设备需装有iOS9.0或更高版本。iPad设备需装有iPadOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 繁体中文， 英文， 西班牙文， 韩文,4+,©2017 Shenzhen Mango Future,免费
6446166926,小鹅通 - 学习找课工具，发现精彩内容,1688743826,深圳市云焱网络科技有限公司,0,6,0,1.6,541,版本 1.6.1,1、修复了一些已知问题,"Shenzhen Yunyan Network Technology Co., Ltd",97.8 MB,工具,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,,4+,免费,"6鹅贝
¥6.00


588鹅贝
¥588.00


45鹅贝
¥45.00


88鹅贝
¥88.00


388鹅贝
¥388.00


168鹅贝
¥168.00"
1113346971,叫叫识字-儿童启蒙绘本故事,1473250309,"Shusheng Chengdu Technology Co., Ltd.",0,9,0,4.6,1.6万,版本 3.2.0,-【功能】新增登录方式，可以使用Apple ID登录了；-【优化】用户体验和视觉优化；,"Shusheng Chengdu Technology Co., Ltd.",285.5 MB,教育,iPhone设备需装有iOS12.0或更高版本。iPad设备需装有iPadOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,英文,4+（为，0–5，岁儿童设计）,"© Shusheng Chengdu Technology Co., Ltd.",免费
806114204,易捷加油,806114207,Sinopec,0,6,0,2.3,"6,399",版本 3.2.4,部分已知功能体验优化,Sinopec,243.2 MB,工具,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,17+，频繁/强烈的竞赛,© 2014 Sinopec Inc.,免费
1522144157,木鱼 - 念经助手,1337343608,niner wong,0,12,0,4.8,57万,版本 3.4,一些内部的改进,niner wong,16.3 MB,音乐,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,丹麦文， 俄文， 博克马尔文挪威文， 印度尼西亚文， 土耳其文， 德文， 意大利文， 日文， 法文， 泰文， 瑞典文， 简体中文， 繁体中文， 英文， 荷兰文， 葡萄牙文， 西班牙文， 越南文， 韩文， 马来文,4+,免费,"解锁所有木鱼音色
¥3.00


支持开发者(此项目无解锁效果)
¥15.00"
1478276004,众安贷-现金分期贷款平台,1364382882,"Chongqing Zhongan Loan Co., Ltd.",0,6,0,3.2,1.2万,版本 2.5.7,【流程优化】在线申请，精简授信步骤，让用户更简单更便捷拿到额度,"Chongqing Zhongan Loan Co.,Ltd.",131.7 MB,财务,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,4+,© 2020 重庆众安小额贷款有限公司,免费
620262310,驾校一点通-2023驾校学车考驾照,1477170320,天津五八驾考信息技术有限公司,0,7,0,4.8,166.7万,版本 14.1.2,1、小车、客货车、摩托车题库更新到7月新题库。2、对刷题的体验进行了优化，刷题更高效。,Tianjin 58 driver Information Technology Co. Ltd.,435.7 MB,教育,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 英文,4+,免费,"68通宝
¥68.00


45通宝
¥45.00


驾校VIP专家课程
¥48.00


3通宝
¥3.00


理论速成课程
¥45.00


60通宝
¥60.00


98通宝
¥98.00


50通宝
¥50.00


6通宝
¥6.00


8通宝
¥8.00"
839537579,Prêt-à-Template,839537582,Prêt-à-Template,0,7,0,4.4,"8,070",版本 3.9.1,设计师们，你们好！我们已修复一些漏洞，使Prêt-à-Template更完善。使应用程序保持更新！我们不断为Prêt-à-Template做出改进。,PRET A TEMPLATE CRIACAO E COMERCIALIZACAO DE SOFTWARE DE MODA LTDA,478.5 MB,图形和设计,iPhone设备需装有iOS16.0或更高版本。iPad设备需装有iPadOS16.0或更高版本。Mac需要macOS 13.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,俄文， 土耳其文， 德文， 意大利文， 日文， 法文， 泰文， 简体中文， 繁体中文， 英文， 葡萄牙文， 西班牙文， 阿拉伯文， 韩文,4+,免费,"无限访问 - 考验
¥38.00


无限访问
¥88.00


无限访问 - 最超值
¥298.00


Chess Pattern
¥15.00


Tailoring Pattern
¥15.00


Animal Print
¥15.00


Floral Pattern
¥15.00


Winter Pattern
¥15.00"
1547424687,我爱截图 - 微商营销做图工具,1596857606,蜜 韩,0,6,0,4.8,"2,096",版本 2.0.0,适配iOS 15系统部分功能修复用户反馈的问题,蜜 韩,137.2 MB,图形和设计,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 英文,4+,© 2022 我爱截图 Inc.,免费
1448440756,秘欢-成人聊天视频情趣约会,1437694681,"Sichuan Qushiduoduo Network Technology Co., Ltd.",0,6,0,3.3,290,版本 2.7.5,修复了一个问题！,"Sichuan Qushiduoduo Network Technology Co., Ltd.",147.3 MB,健康健美,iPhone设备需装有iOS11.4或更高版本。iPod touch设备需装有iOS11.4或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,丹麦文， 俄文， 加泰罗尼亚文， 匈牙利文， 印度尼西亚文， 土耳其文， 德文， 意大利文， 捷克文， 斯洛伐克文， 日文， 法文， 波兰文， 波斯文， 简体中文， 繁体中文， 罗马尼亚文， 芬兰文， 英文， 荷兰文， 葡萄牙文， 西班牙文， 越南文， 阿拉伯文， 韩文， 马来文,17+，偶尔/轻微的成人或性暗示题材，无限制网页访问，偶尔/轻微的色情内容或裸露,免费,"50嘿糖
¥6.00


255嘿糖
¥30.00


561嘿糖
¥66.00


1088嘿糖
¥128.00


2448嘿糖
¥288.00


3298嘿糖
¥388.00


秘欢plus会员一个月
¥38.00


42个小蝌豆
¥8.00


11169嘿糖
¥1,314.00


5508嘿糖
¥648.00"
1493930943,调音器-吉他尤克里里古筝小提琴,1492418550,梦莹 张,0,12,0,4.8,7.4万,版本 2.4.4,产品功能优化，提升使用体验,梦莹 张,160 MB,音乐,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 英文,4+,免费,"音高课程无限制访问
¥8.00


GuitarTuner吉他调音器无限制访问
¥58.00


终身会员
¥198.00


调音器终身会员
¥168.00"
998790080,凯叔讲故事—儿童睡前故事大全,998790079,北京凯声文化传媒有限责任公司,0,7,0,4.8,42.5万,版本 7.19.0,优化一些用户体验,"Beijing Kaisheng Culture Media Co., Ltd.",204.8 MB,图书,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 英文,4+（为，0–5，岁儿童设计）,免费,"凯叔连续包月会员
¥35.00


凯叔讲故事会员
¥388.00


凯叔讲故事年卡会员
¥348.00


8元商品
¥8.00


12元商品
¥12.00


3K贝
¥3.00


1K贝
¥1.00


凯叔讲故事月卡会员
¥40.00


98K币
¥98.00


45元商品
¥45.00"
1296749505,luckincoffee 瑞幸咖啡,1296749504,"Beijing Luckin Coffee Co., Ltd",0,6,0,4.1,3万,版本 5.1.42,爆款新品持续上线中！马上更新↓↓↓,"Beijing Luckin Coffee Co., Ltd",149.1 MB,美食佳饮,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 英文,4+,© 2023 luckincoffee Inc,免费
1456247761,盯潮-抢鞋x潮流x圈子,1478159848,"Chengdu Dingchao Tech Co., Ltd.",0,7,0,3.6,"2,864",版本 3.1.0,「本次更新」- 新增潮流藏品空间，探索数字艺术世界,"Chengdu Dingchao Tech Co., Ltd.",216 MB,体育,iPhone设备需装有iOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。,简体中文， 英文， 阿拉伯文,9+，偶尔/轻微的亵渎或低俗幽默,免费,"30天会员(自动续期)
¥25.00


盯潮月度会员
¥25.00


3个月会员(自动续期)
¥68.00


12个月会员(自动续期)
¥248.00


30天会员
¥38.00


3个月会员
¥88.00


30天会员(自动续期)
¥25.00


30天会员(自动续期)
¥25.00


12个月会员
¥398.00


3个月会员(自动续期)
¥68.00"
1109193682,裁判文书网,1145747352,中华人民共和国最高人民法院,0,8,0,1.5,"2,737",版本 2.3.2531,增加实名验证功能；修正并兼容最新的iOS版本；修正已知问题；,PRC Supreme People's Court,7.6 MB,参考资料,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。,英文,4+,© 中华人民共和国最高人民法院,免费
1340208086,得力e+,1063630776,"Deli Group Co., Ltd.",0,12,0,2.3,"1,318",版本 2.6.5,1、优化权限申请流程，为用户提供合规安全保障2、优化加载速度，下架企业文件、访客等模块3、优化局域网打印iOS端无边距打印效果4、修复了若干问题,"Deli Group Co., Ltd.",180.3 MB,效率,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,4+,"© 2018 Deli Group Co., Ltd.",免费
1558156247,Terminal & SSH,1474839903,Pavlo Kravchenko,0,10,0,4.7,610,版本 1.1.4,纠正错误固定本地化,Pavlo Kravchenko,61.1 MB,软件开发工具,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,法文， 简体中文， 英文， 西班牙文,4+,免费,"移除广告
¥63.00


五个连接
¥15.00


无限连接
¥68.00


移除广告
¥33.00


二十个连接
¥38.00"
1441510369,作文-笔神作文官方版，作文范文和素材大全,1498880039,"One Pen Sci-tech Co., Ltd.",0,6,0,4.7,"8,955",版本 7.10.6,v7.10.6版本更新：1.【AI批改】千呼万唤始出来！UI全新大改版，只为给你最好的视觉体验！2.【写前点拨】笔小神老师上线啦！手把手指导你的写作思路～ 3.【精选文集】新增了多个主题的优质文集，快来阅读一下吧！ 4.【其他】优化了多处细节，让小笔杆的体验更加流畅。,"One Pen Sci-tech Co., Ltd.",131.3 MB,参考资料,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,4+,免费,"笔神作文终身会员
¥198.00


笔神作文会员12个月
¥168.00


名师一对一辅导体验
¥22.00


笔神作文辅导老师（会员专享）
¥98.00


笔神作文辅导老师
¥168.00"
1525650414,文言文翻译官-古文言文翻译古汉语字典,1418853094,Shanghai Quentin network technology co. LTD,0,12,0,4.7,"4,953",版本 4.0.1,新版全面升级翻译、字词典、收藏、大全，更多使用功能，更好用户体验。1、翻译：升级拍照翻译，支持图文智能分段。2、翻译：升级文本翻译，支持翻译对照查看。3、翻译：修复编辑长文本时，出现的异常界面。4、字典：新增字词典大全，在线字词查询对比参考。5、字典：文言文字典离线查询支持更多生僻字30000+。6、收藏：支持iCloud云端备份，换机/重装可恢复数据。7、大全：补充部分古诗文原文、译文、注释等，支持离线。8、写诗：新增AI写诗之藏头诗生成器，在线五/七言诗生成。9、修正：修正已知错误，适配iOS新版本和iPhone各机型。,Shanghai Quentin network technology co. LTD,167.2 MB,参考资料,iPhone设备需装有iOS10.0或更高版本。iPad设备需装有iPadOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 英文,4+,免费,"年VIP会员
¥98.00


VIP会员
¥198.00"
